order_date,shipment_date,region,city,product,category,segment,department,customer_type,quantity,revenue,cost,discount,shipping_cost
2024-01-23,2024-01-25,South,Bangalore,Smartphone,Electronics,Consumer,Operations,New,1,27131.0,18731.87,0.0,282.79
2024-09-17,2024-09-27,West,Pune,Snacks,Grocery,Consumer,Sales,New,18,6282.0,5053.97,0.0,342.47
2025-04-14,2025-04-18,East,Kolkata,Shoes,Clothing,Consumer,Marketing,New,18,44964.0,50371.05,0.28,1809.93
2024-06-10,2024-06-15,North,Chandigarh,Shoes,Clothing,Home Office,Operations,New,14,18200.0,15330.67,0.0,2226.67
2025-04-28,2025-05-04,North,Chandigarh,Milk,Grocery,Consumer,Marketing,Returning,19,14782.0,12889.05,0.01,2098.19
2024-01-07,2024-01-14,West,Pune,Snacks,Grocery,Corporate,Sales,New,12,18492.0,21472.04,0.25,2980.04
2024-07-23,2024-08-02,South,Chennai,Monitor,Electronics,Home Office,Marketing,New,19,619780.0,534175.92,0.18,1165.12
2024-09-30,2024-10-10,South,Chennai,Milk,Grocery,Corporate,Operations,Returning,19,17005.0,17000.54,0.18,2376.24
2024-02-07,2024-02-13,South,Hyderabad,Rice,Grocery,Corporate,Finance,VIP,1,843.0,1016.11,0.14,324.85
2024-03-08,2024-03-15,West,Pune,Smartphone,Electronics,Consumer,Sales,New,12,537468.0,406036.56,0.0,2935.56
2024-06-20,2024-06-29,North,Lucknow,Jeans,Clothing,Consumer,Finance,Returning,11,46992.0,42560.71,0.14,2147.59
2024-02-19,2024-02-28,South,Chennai,Shoes,Clothing,Home Office,Operations,New,18,22536.0,21325.2,0.21,1268.16
2025-04-27,2025-05-05,South,Chennai,Jeans,Clothing,Consumer,Operations,VIP,11,45980.0,44958.36,0.24,2656.76
2024-06-26,2024-07-01,East,Patna,Jacket,Clothing,Consumer,Sales,VIP,12,37344.0,38930.94,0.23,466.62
2024-01-26,2024-01-28,South,Bangalore,Shoes,Clothing,Consumer,Sales,VIP,13,50154.0,50081.52,0.29,1432.14
2024-11-08,2024-11-14,South,Bangalore,Shoes,Clothing,Consumer,Operations,VIP,9,13262.4,13981.85,0.16,2841.43
2024-08-02,2024-08-04,South,Bangalore,Shoes,Clothing,Consumer,Sales,New,13,7163.0,7394.37,0.02,2380.27
2025-03-29,2025-03-31,North,Delhi,Tablet,Electronics,Consumer,Operations,Returning,3,106926.0,100736.94,0.22,226.5
2024-01-23,2024-01-24,East,Kolkata,Rice,Grocery,Home Office,Operations,New,15,22395.0,20791.25,0.0,2875.25
2024-05-30,2024-06-03,East,Patna,Tablet,Electronics,Home Office,Marketing,VIP,5,336305.0,331340.84,0.18,1761.94
2024-07-30,2024-08-01,West,Pune,Sofa,Furniture,Corporate,Finance,New,20,774580.0,628411.28,0.06,1001.48
2024-03-19,2024-03-25,North,Delhi,Laptop,Electronics,Corporate,Marketing,New,18,1053270.0,812475.89,0.05,1457.99
2025-03-22,2025-03-25,East,Kolkata,Shoes,Clothing,Corporate,Operations,Returning,14,53508.0,48769.48,0.08,1682.44
2024-05-08,2024-05-13,North,Lucknow,Snacks,Grocery,Consumer,Operations,VIP,18,12978.0,14129.75,0.29,1021.97
2024-06-20,2024-06-21,South,Chennai,Shoes,Clothing,Consumer,Sales,Returning,15,41490.0,30187.31,0.02,1144.31
2024-10-16,2024-10-19,East,Bhubaneswar,Tablet,Electronics,Corporate,Operations,New,1,64718.4,70289.89,0.27,1041.2
2024-02-21,2024-02-23,North,Chandigarh,T-Shirt,Clothing,Home Office,Sales,New,4,14708.0,15328.57,0.18,2091.37
2024-12-17,2024-12-20,South,Chennai,Shoes,Clothing,Home Office,Finance,New,6,27547.2,26732.25,0.19,2766.19
2024-03-10,2024-03-13,East,Bhubaneswar,Smartphone,Electronics,Consumer,Sales,VIP,15,1110825.0,1210929.92,0.29,130.67
2024-04-19,2024-04-22,West,Ahmedabad,Laptop,Electronics,Corporate,Sales,Returning,12,940164.0,960052.65,0.27,1085.37
2024-04-07,2024-04-10,West,Pune,Monitor,Electronics,Consumer,Finance,VIP,15,809865.0,787623.86,0.22,2054.81
2025-05-05,2025-05-15,North,Delhi,Laptop,Electronics,Consumer,Finance,Returning,7,549913.0,513198.13,0.21,1779.04
2024-01-24,2024-02-02,North,Chandigarh,Jeans,Clothing,Consumer,Operations,Returning,20,20540.0,19993.1,0.16,1917.9
2025-01-24,2025-01-28,North,Delhi,Jeans,Clothing,Home Office,Marketing,Returning,12,20400.0,17236.92,0.11,304.92
2024-10-19,2024-10-26,North,Chandigarh,Rice,Grocery,Home Office,Sales,Returning,18,19267.2,19595.92,0.22,1484.75
2024-12-14,2024-12-17,North,Lucknow,Cabinet,Furniture,Home Office,Marketing,VIP,7,148705.2,135240.85,0.17,2893.22
2024-07-12,2024-07-15,East,Kolkata,Laptop,Electronics,Corporate,Finance,Returning,11,401511.0,399998.37,0.19,2502.48
2025-04-05,2025-04-12,North,Chandigarh,Cabinet,Furniture,Corporate,Marketing,New,6,71586.0,59056.93,0.08,1788.13
2025-03-14,2025-03-16,South,Hyderabad,Desk,Furniture,Consumer,Marketing,Returning,3,21279.0,21538.14,0.27,1323.09
2024-05-09,2024-05-13,North,Chandigarh,Chair,Furniture,Home Office,Finance,VIP,1,12644.0,11358.8,0.12,737.84
2024-06-20,2024-06-30,South,Hyderabad,Tablet,Electronics,Home Office,Marketing,Returning,18,1201860.0,1022220.6,0.17,639.6
2024-04-28,2024-05-02,South,Hyderabad,Coffee,Grocery,Consumer,Finance,New,14,26754.0,25238.02,0.21,1426.96
2025-03-31,2025-04-01,East,Patna,Chair,Furniture,Corporate,Finance,Returning,20,101420.0,85276.93,0.03,1098.33
2025-05-05,2025-05-08,South,Bangalore,Smartphone,Electronics,Consumer,Finance,VIP,4,229616.0,219756.06,0.27,1620.86
2024-02-18,2024-02-25,North,Lucknow,Rice,Grocery,Home Office,Marketing,VIP,4,3976.0,4278.42,0.06,1177.14
2024-12-26,2024-12-28,North,Lucknow,Shoes,Clothing,Home Office,Finance,New,13,13478.4,12952.02,0.02,2978.0
2025-04-27,2025-04-30,East,Kolkata,Milk,Grocery,Consumer,Finance,VIP,17,29665.0,29243.68,0.15,1061.93
2024-01-01,2024-01-02,East,Kolkata,Smartphone,Electronics,Consumer,Finance,New,6,306738.0,260447.12,0.04,2787.2
2024-05-22,2024-05-30,South,Bangalore,Chair,Furniture,Corporate,Sales,Returning,9,169695.0,154347.71,0.22,1622.21
2024-01-06,2024-01-09,North,Delhi,Coffee,Grocery,Home Office,Operations,VIP,1,203.0,2334.14,0.08,2171.74
2024-07-02,2024-07-05,South,Bangalore,Desk,Furniture,Home Office,Finance,Returning,4,117760.0,114173.98,0.27,2301.98
2024-04-10,2024-04-11,North,Chandigarh,T-Shirt,Clothing,Corporate,Marketing,Returning,2,8208.0,8312.74,0.14,1253.86
2024-03-23,2024-04-02,North,Lucknow,Desk,Furniture,Consumer,Sales,VIP,3,29553.0,26392.53,0.11,1863.54
2025-03-07,2025-03-16,South,Hyderabad,Chair,Furniture,Consumer,Marketing,New,9,273312.0,199853.12,0.05,335.36
2024-07-26,2024-08-04,South,Bangalore,Snacks,Grocery,Consumer,Sales,Returning,12,12516.0,14783.86,0.29,2643.34
2024-09-19,2024-09-26,North,Chandigarh,Cabinet,Furniture,Consumer,Sales,VIP,12,107532.0,89413.81,0.09,2312.89
2024-12-16,2024-12-21,East,Bhubaneswar,Monitor,Electronics,Corporate,Finance,New,20,1571424.0,1461549.07,0.13,124.75
2024-03-09,2024-03-16,West,Mumbai,Milk,Grocery,Consumer,Operations,Returning,4,2492.0,3310.23,0.06,1291.71
2024-12-13,2024-12-22,South,Hyderabad,Jacket,Clothing,Corporate,Operations,New,17,99388.8,85453.05,0.15,2960.35
2024-06-08,2024-06-10,North,Lucknow,Milk,Grocery,Home Office,Operations,VIP,20,11020.0,9678.22,0.06,1082.62
2024-01-30,2024-02-05,South,Bangalore,Shoes,Clothing,Consumer,Marketing,VIP,18,45198.0,46243.24,0.28,2853.16
2024-09-27,2024-10-05,North,Lucknow,Chair,Furniture,Consumer,Marketing,VIP,13,383513.0,378199.99,0.26,2357.25
2024-10-27,2024-11-01,West,Ahmedabad,Shoes,Clothing,Corporate,Finance,Returning,11,45579.6,41846.57,0.13,1736.52
2025-04-08,2025-04-13,East,Bhubaneswar,Snacks,Grocery,Consumer,Finance,New,5,3420.0,4765.11,0.11,1652.91
2024-04-04,2024-04-11,North,Lucknow,Jacket,Clothing,Home Office,Sales,Returning,20,70800.0,59740.05,0.11,976.05
2024-03-10,2024-03-14,West,Mumbai,Smartphone,Electronics,Consumer,Finance,Returning,12,790992.0,690969.1,0.12,2806.06
2025-02-22,2025-02-24,East,Kolkata,Jeans,Clothing,Consumer,Operations,Returning,10,30300.0,31167.93,0.22,261.93
2024-09-30,2024-10-02,West,Mumbai,Milk,Grocery,Consumer,Sales,New,16,31728.0,28184.97,0.05,2802.57
2024-03-21,2024-03-25,North,Chandigarh,Rice,Grocery,Home Office,Marketing,Returning,12,11832.0,13279.59,0.27,1565.91
2024-04-09,2024-04-12,West,Pune,Shoes,Clothing,Consumer,Sales,Returning,1,3866.0,5537.82,0.1,2251.72
2024-08-08,2024-08-15,South,Bangalore,Snacks,Grocery,Corporate,Operations,VIP,11,11638.0,8821.95,0.0,908.11
2024-02-02,2024-02-03,North,Lucknow,Tablet,Electronics,Consumer,Finance,VIP,12,435960.0,318791.55,0.01,540.75
2024-08-25,2024-08-29,South,Hyderabad,Chair,Furniture,Corporate,Operations,Returning,4,26936.0,28235.59,0.29,2107.67
2024-04-11,2024-04-13,North,Delhi,Rice,Grocery,Corporate,Operations,New,7,10864.0,10714.42,0.05,2349.14
2024-06-25,2024-06-28,South,Hyderabad,Smartphone,Electronics,Home Office,Finance,New,12,939972.0,705569.03,0.07,590.03
2025-03-12,2025-03-20,West,Mumbai,Desk,Furniture,Consumer,Marketing,Returning,8,225616.0,186342.9,0.07,1337.78
2025-05-14,2025-05-22,East,Kolkata,Snacks,Grocery,Consumer,Sales,VIP,2,2686.0,5434.57,0.15,2882.87
2024-03-04,2024-03-07,South,Bangalore,Rice,Grocery,Consumer,Sales,Returning,13,25064.0,26377.62,0.29,2065.54
2025-01-25,2025-01-30,South,Hyderabad,Monitor,Electronics,Home Office,Finance,VIP,18,1283940.0,951499.19,0.06,1383.59
2025-05-02,2025-05-05,East,Kolkata,Desk,Furniture,Consumer,Operations,New,17,203235.0,224662.21,0.3,1103.71
2024-01-30,2024-02-06,South,Hyderabad,Desk,Furniture,Home Office,Marketing,Returning,6,162720.0,145904.23,0.2,2710.63
2024-01-29,2024-02-03,South,Hyderabad,Milk,Grocery,Consumer,Sales,VIP,13,4082.0,3914.57,0.25,118.31
2024-01-07,2024-01-09,East,Kolkata,T-Shirt,Clothing,Home Office,Marketing,New,8,15432.0,17007.28,0.2,1575.28
2024-07-06,2024-07-13,East,Patna,Milk,Grocery,Home Office,Finance,VIP,3,576.0,1353.3,0.11,829.14
2024-05-17,2024-05-19,North,Delhi,Tablet,Electronics,Consumer,Finance,VIP,3,156324.0,126810.97,0.08,1751.77
2024-10-07,2024-10-15,North,Lucknow,Milk,Grocery,Home Office,Marketing,Returning,12,15508.8,17340.94,0.24,2452.49
2024-11-14,2024-11-22,North,Chandigarh,Cabinet,Furniture,Consumer,Sales,New,4,52248.0,39348.7,0.02,685.18
2024-01-19,2024-01-29,South,Hyderabad,Snacks,Grocery,Corporate,Finance,Returning,17,7429.0,8707.76,0.13,2690.27
2025-01-26,2025-01-27,South,Bangalore,Desk,Furniture,Corporate,Finance,VIP,15,408360.0,357254.57,0.19,1981.37
2024-02-29,2024-03-10,West,Pune,Desk,Furniture,Home Office,Marketing,New,3,90147.0,75885.13,0.06,2866.06
2024-03-02,2024-03-12,East,Kolkata,Chair,Furniture,Consumer,Sales,New,3,19623.0,21297.55,0.24,889.63
2024-01-26,2024-01-27,East,Patna,Coffee,Grocery,Corporate,Sales,VIP,5,3635.0,5264.76,0.09,2029.61
2024-08-18,2024-08-23,West,Pune,Coffee,Grocery,Home Office,Finance,VIP,3,5769.0,7006.47,0.1,2102.82
2024-06-29,2024-07-05,North,Chandigarh,T-Shirt,Clothing,Consumer,Finance,New,8,6464.0,9003.81,0.22,2927.65
2025-03-27,2025-04-06,West,Ahmedabad,Cabinet,Furniture,Corporate,Sales,New,12,358956.0,292869.05,0.06,2114.69
2024-03-23,2024-04-01,West,Ahmedabad,Smartphone,Electronics,Corporate,Marketing,New,6,271926.0,231381.44,0.09,2963.6
2025-04-17,2025-04-22,East,Patna,Jacket,Clothing,Home Office,Finance,Returning,14,35434.0,40908.85,0.29,2285.79
2025-02-09,2025-02-14,East,Patna,Sofa,Furniture,Home Office,Marketing,New,20,618400.0,608549.97,0.18,2517.97
2024-05-15,2024-05-16,East,Bhubaneswar,Coffee,Grocery,Consumer,Marketing,Returning,17,9503.0,8749.18,0.01,1051.75
2024-05-07,2024-05-10,West,Mumbai,Milk,Grocery,Home Office,Marketing,New,4,1456.0,1723.8,0.02,602.68
2024-05-26,2024-06-02,West,Mumbai,Coffee,Grocery,Corporate,Marketing,New,12,22308.0,22069.99,0.23,208.15
2024-07-14,2024-07-16,North,Delhi,Jacket,Clothing,Home Office,Finance,Returning,5,4735.0,6158.54,0.01,2701.99
2025-03-15,2025-03-22,East,Kolkata,Chair,Furniture,Consumer,Finance,Returning,12,367968.0,358850.17,0.17,1921.21
2024-05-13,2024-05-19,West,Mumbai,Rice,Grocery,Home Office,Operations,New,18,27432.0,24542.07,0.1,1224.87
2025-03-31,2025-04-03,North,Delhi,Sofa,Furniture,Consumer,Operations,Returning,7,221893.0,208776.53,0.22,197.11
2024-07-27,2024-07-31,South,Bangalore,Shoes,Clothing,Corporate,Operations,Returning,4,9600.0,9652.39,0.14,1780.39
2024-12-28,2024-12-31,West,Ahmedabad,Laptop,Electronics,Home Office,Marketing,VIP,19,1627555.2,1497596.14,0.17,245.36
2024-05-14,2024-05-18,North,Lucknow,Snacks,Grocery,Corporate,Sales,Returning,2,438.0,1993.29,0.05,1656.03
2024-07-19,2024-07-25,East,Kolkata,Desk,Furniture,Home Office,Marketing,Returning,6,162420.0,141290.11,0.06,1608.91
2024-06-18,2024-06-25,South,Hyderabad,Chair,Furniture,Consumer,Sales,New,19,229235.0,216247.09,0.26,766.19
2025-01-10,2025-01-12,South,Bangalore,Shoes,Clothing,Corporate,Finance,New,14,48874.0,35816.44,0.0,2582.12
2024-05-22,2024-05-28,South,Chennai,Jacket,Clothing,Consumer,Sales,New,7,13419.0,11851.24,0.07,1786.99
2025-01-01,2025-01-04,East,Bhubaneswar,Desk,Furniture,Consumer,Operations,Returning,2,48796.0,55118.39,0.28,2418.71
2024-01-27,2024-02-02,North,Delhi,Milk,Grocery,Consumer,Operations,Returning,2,2904.0,4287.37,0.26,1441.45
2024-11-14,2024-11-24,North,Chandigarh,Coffee,Grocery,Corporate,Finance,New,6,6415.2,6995.33,0.11,1670.71
2024-03-20,2024-03-26,West,Mumbai,Milk,Grocery,Corporate,Sales,New,20,18140.0,18694.27,0.23,917.07
2024-04-06,2024-04-14,East,Patna,Desk,Furniture,Corporate,Operations,VIP,19,190000.0,159949.26,0.04,349.26
2024-10-10,2024-10-17,North,Delhi,Rice,Grocery,Consumer,Marketing,VIP,20,44424.0,34920.22,0.01,2490.7
2024-02-23,2024-03-04,East,Patna,Smartphone,Electronics,Home Office,Operations,Returning,20,1109040.0,1089091.33,0.18,2232.13
2025-04-29,2025-05-06,North,Chandigarh,Smartphone,Electronics,Consumer,Operations,Returning,9,282321.0,218533.25,0.05,1146.08
2024-12-13,2024-12-19,East,Kolkata,Chair,Furniture,Corporate,Operations,Returning,9,324723.6,281496.53,0.06,2234.23
2024-06-05,2024-06-14,South,Bangalore,Jacket,Clothing,Corporate,Finance,New,17,54536.0,41607.71,0.08,160.35
2024-11-09,2024-11-15,South,Bangalore,Shoes,Clothing,Home Office,Marketing,New,7,38388.0,36118.5,0.19,2720.94
2024-04-29,2024-05-04,West,Pune,Desk,Furniture,Home Office,Marketing,Returning,6,225822.0,224127.83,0.24,564.05
2024-06-27,2024-07-06,East,Patna,Chair,Furniture,Corporate,Sales,Returning,3,41310.0,39794.97,0.11,2202.87
2024-04-21,2024-04-22,South,Bangalore,T-Shirt,Clothing,Consumer,Marketing,Returning,5,15435.0,15369.34,0.2,1786.54
2024-07-28,2024-07-31,South,Chennai,Cabinet,Furniture,Home Office,Operations,VIP,20,488820.0,396264.59,0.13,320.39
2025-01-05,2025-01-07,East,Patna,Tablet,Electronics,Consumer,Operations,New,8,463248.0,451920.4,0.17,2569.84
2025-03-11,2025-03-14,South,Hyderabad,Chair,Furniture,Home Office,Sales,New,4,65320.0,60370.95,0.22,1582.95
2024-09-12,2024-09-19,North,Lucknow,Jeans,Clothing,Corporate,Finance,VIP,10,13510.0,13663.33,0.17,1639.43
2025-03-04,2025-03-05,East,Patna,Monitor,Electronics,Corporate,Marketing,New,2,134150.0,147637.14,0.28,2755.14
2025-05-06,2025-05-13,West,Pune,Milk,Grocery,Corporate,Marketing,VIP,13,21931.0,23100.87,0.22,1827.8
2025-04-21,2025-04-28,South,Bangalore,Jeans,Clothing,Consumer,Operations,VIP,5,10415.0,9287.86,0.01,2101.51
2024-05-24,2024-06-01,North,Chandigarh,Sofa,Furniture,Home Office,Operations,New,17,209678.0,206879.33,0.26,1394.89
2024-12-23,2024-12-27,West,Ahmedabad,T-Shirt,Clothing,Home Office,Operations,VIP,4,4641.6,6012.54,0.26,1324.52
2025-04-24,2025-04-28,North,Lucknow,Chair,Furniture,Consumer,Sales,Returning,6,162378.0,139029.13,0.12,2631.61
2025-03-29,2025-04-07,North,Chandigarh,Tablet,Electronics,Consumer,Marketing,New,8,408264.0,382467.74,0.21,2782.22
2024-12-23,2024-12-30,South,Hyderabad,Laptop,Electronics,Corporate,Finance,VIP,6,496166.4,467010.62,0.26,614.2
2025-04-05,2025-04-07,South,Hyderabad,Milk,Grocery,Consumer,Finance,Returning,17,33473.0,33293.9,0.24,2498.74
2024-10-09,2024-10-14,West,Mumbai,Snacks,Grocery,Consumer,Operations,Returning,4,2001.6,4295.72,0.2,2394.2
2025-04-04,2025-04-07,South,Bangalore,Chair,Furniture,Home Office,Operations,Returning,15,137220.0,109851.5,0.1,2819.9
2024-01-23,2024-01-30,North,Chandigarh,Snacks,Grocery,Corporate,Sales,VIP,12,16800.0,18292.86,0.27,1660.86
2024-11-06,2024-11-14,North,Lucknow,Jeans,Clothing,Consumer,Operations,Returning,14,77632.8,61137.42,0.03,2912.82
2025-01-11,2025-01-12,West,Ahmedabad,Sofa,Furniture,Corporate,Finance,New,5,153050.0,149411.73,0.21,2483.73
2024-04-14,2024-04-19,West,Mumbai,T-Shirt,Clothing,Consumer,Marketing,Returning,20,66260.0,55224.4,0.07,891.2
2024-10-23,2024-11-02,West,Ahmedabad,Monitor,Electronics,Home Office,Marketing,New,1,52999.2,53234.04,0.23,1294.82
2024-01-02,2024-01-11,East,Kolkata,Snacks,Grocery,Corporate,Sales,VIP,20,12440.0,14154.99,0.17,2088.19
2025-02-14,2025-02-23,East,Bhubaneswar,T-Shirt,Clothing,Home Office,Operations,VIP,10,42850.0,39565.67,0.09,1429.17
2024-09-30,2024-10-01,East,Kolkata,Rice,Grocery,Corporate,Marketing,VIP,9,15498.0,17210.4,0.18,2022.36
2024-07-23,2024-07-26,West,Mumbai,Jeans,Clothing,Consumer,Sales,New,15,56670.0,54851.42,0.17,2715.02
2024-09-23,2024-09-25,North,Lucknow,Sofa,Furniture,Home Office,Marketing,Returning,8,139584.0,122075.84,0.14,2033.6
2024-06-26,2024-07-03,South,Hyderabad,Coffee,Grocery,Home Office,Sales,VIP,8,13712.0,10969.38,0.11,136.9
2024-07-25,2024-07-27,North,Delhi,Tablet,Electronics,Home Office,Finance,VIP,19,1391465.0,1380406.27,0.27,2855.92
2024-10-04,2024-10-09,West,Pune,Tablet,Electronics,Home Office,Operations,Returning,14,746155.2,666269.07,0.14,2190.94
2025-02-15,2025-02-16,North,Lucknow,Monitor,Electronics,Consumer,Finance,VIP,1,22405.0,22637.29,0.27,456.34
2024-10-31,2024-11-01,South,Chennai,Jacket,Clothing,Corporate,Operations,VIP,13,51620.4,46671.8,0.17,2794.46
2024-02-29,2024-03-06,East,Kolkata,T-Shirt,Clothing,Corporate,Operations,New,12,52956.0,48464.7,0.09,1333.86
2024-04-30,2024-05-04,South,Bangalore,Chair,Furniture,Home Office,Sales,Returning,10,69260.0,56042.42,0.09,2712.22
2024-08-11,2024-08-17,East,Patna,Jacket,Clothing,Corporate,Operations,VIP,6,29262.0,27561.57,0.09,1518.39
2024-02-22,2024-02-25,North,Delhi,Jacket,Clothing,Home Office,Marketing,New,20,50800.0,39244.02,0.04,636.02
2025-05-11,2025-05-19,North,Delhi,Milk,Grocery,Home Office,Operations,VIP,16,19152.0,19649.69,0.19,2221.37
2024-04-02,2024-04-12,East,Patna,Jacket,Clothing,Home Office,Marketing,New,10,16460.0,17841.67,0.26,394.07
2024-02-04,2024-02-05,North,Lucknow,Shoes,Clothing,Corporate,Sales,Returning,11,53174.0,49541.83,0.19,1153.49
2024-04-27,2024-05-03,North,Chandigarh,Snacks,Grocery,Corporate,Marketing,Returning,7,6979.0,9061.64,0.26,2222.22
2025-02-16,2025-02-26,East,Kolkata,Rice,Grocery,Corporate,Marketing,VIP,15,27525.0,30140.96,0.27,689.21
2024-09-28,2024-10-02,East,Kolkata,Rice,Grocery,Consumer,Operations,New,14,8260.0,10284.38,0.25,1611.38
2024-02-04,2024-02-10,South,Chennai,Monitor,Electronics,Home Office,Operations,VIP,6,278706.0,216312.69,0.09,1709.07
2024-12-20,2024-12-25,South,Chennai,Tablet,Electronics,Consumer,Sales,Returning,14,611704.8,461233.89,0.07,2455.29
2024-05-29,2024-06-03,North,Delhi,Tablet,Electronics,Corporate,Finance,New,13,618046.0,583770.43,0.22,2807.19
2024-03-10,2024-03-20,West,Ahmedabad,Tablet,Electronics,Consumer,Operations,Returning,20,1054420.0,1044735.58,0.24,859.78
2024-10-31,2024-11-09,East,Kolkata,Laptop,Electronics,Consumer,Sales,VIP,11,612968.4,658390.9,0.27,2514.71
2024-09-24,2024-09-29,East,Kolkata,Laptop,Electronics,Home Office,Finance,VIP,10,261540.0,268363.14,0.22,1592.34
2025-04-11,2025-04-17,East,Patna,Coffee,Grocery,Corporate,Operations,VIP,16,5728.0,8437.74,0.28,2251.5
2024-10-02,2024-10-12,North,Delhi,Chair,Furniture,Corporate,Finance,VIP,3,50475.6,46372.49,0.16,1953.96
2025-04-18,2025-04-24,West,Mumbai,Rice,Grocery,Corporate,Marketing,Returning,4,3884.0,6129.76,0.15,2634.16
2024-01-16,2024-01-20,West,Ahmedabad,Laptop,Electronics,Consumer,Operations,VIP,17,815150.0,744135.05,0.16,2348.55
2024-01-06,2024-01-07,South,Hyderabad,Rice,Grocery,Corporate,Marketing,VIP,20,20220.0,16816.68,0.14,236.28
2025-02-25,2025-03-03,East,Kolkata,Snacks,Grocery,Home Office,Operations,New,3,3606.0,6002.36,0.23,2288.18
2024-07-21,2024-07-22,West,Ahmedabad,Tablet,Electronics,Consumer,Operations,VIP,4,91944.0,77981.26,0.07,2587.18
2024-03-03,2024-03-07,South,Hyderabad,Coffee,Grocery,Consumer,Marketing,Returning,14,10794.0,12451.46,0.25,2413.04
2024-04-18,2024-04-26,North,Delhi,Jacket,Clothing,Consumer,Operations,Returning,7,23177.0,23889.62,0.24,1639.7
2024-12-19,2024-12-25,South,Chennai,Milk,Grocery,Corporate,Sales,New,17,10771.2,10924.84,0.11,2415.59
2024-02-16,2024-02-22,North,Lucknow,Tablet,Electronics,Home Office,Marketing,Returning,10,445140.0,366233.72,0.1,1218.92
2024-02-21,2024-02-28,West,Mumbai,Milk,Grocery,Corporate,Marketing,New,10,14510.0,13036.27,0.04,1573.37
2024-10-05,2024-10-15,South,Chennai,Milk,Grocery,Corporate,Sales,New,14,1831.2,2251.52,0.1,823.18
2025-02-22,2025-03-01,South,Hyderabad,Monitor,Electronics,Corporate,Marketing,New,3,51873.0,45823.25,0.19,693.74
2024-04-06,2024-04-15,East,Bhubaneswar,T-Shirt,Clothing,Corporate,Sales,New,18,81306.0,65558.66,0.0,513.86
2024-11-20,2024-11-25,West,Mumbai,Milk,Grocery,Home Office,Sales,Returning,9,17776.8,18171.4,0.17,1816.74
2024-05-13,2024-05-23,South,Bangalore,Rice,Grocery,Corporate,Finance,Returning,1,1135.0,3542.17,0.16,2588.77
2024-10-02,2024-10-10,West,Pune,Jacket,Clothing,Consumer,Operations,Returning,5,9054.0,8184.8,0.08,669.98
2025-01-27,2025-01-28,West,Ahmedabad,Laptop,Electronics,Corporate,Marketing,VIP,7,244944.0,223187.56,0.16,288.52
2024-04-23,2024-04-27,West,Mumbai,Snacks,Grocery,Home Office,Marketing,VIP,7,7140.0,6183.1,0.0,828.1
2024-04-08,2024-04-17,South,Hyderabad,Laptop,Electronics,Home Office,Sales,Returning,14,1099350.0,792018.4,0.04,486.4
2025-04-02,2025-04-04,East,Kolkata,Tablet,Electronics,Consumer,Operations,New,20,345660.0,291233.14,0.04,878.74
2024-10-29,2024-11-03,East,Kolkata,Laptop,Electronics,Home Office,Finance,VIP,4,249739.2,229626.94,0.11,2364.27
2025-01-19,2025-01-24,North,Delhi,Coffee,Grocery,Consumer,Operations,New,18,23436.0,23748.1,0.22,1718.26
2024-04-03,2024-04-06,South,Hyderabad,Coffee,Grocery,Home Office,Finance,New,12,20688.0,15835.24,0.04,939.88
2024-09-30,2024-10-10,East,Patna,Desk,Furniture,Corporate,Sales,New,2,35220.0,34198.93,0.16,387.73
2024-07-23,2024-07-31,West,Mumbai,Monitor,Electronics,Consumer,Operations,VIP,6,112050.0,106566.86,0.18,2360.36
2024-07-28,2024-08-06,South,Chennai,Milk,Grocery,Consumer,Marketing,New,19,19988.0,17397.83,0.14,1007.67
2025-05-09,2025-05-10,North,Delhi,Milk,Grocery,Consumer,Marketing,VIP,1,1360.0,1819.17,0.14,649.57
2024-04-14,2024-04-23,North,Lucknow,Milk,Grocery,Consumer,Sales,New,13,13871.0,15732.04,0.27,1999.75
2025-03-21,2025-03-26,West,Mumbai,Chair,Furniture,Consumer,Marketing,Returning,14,172634.0,160510.04,0.17,1686.76
2024-07-27,2024-07-28,North,Chandigarh,Monitor,Electronics,Corporate,Marketing,New,5,345350.0,341241.95,0.26,2798.95
2024-03-14,2024-03-20,South,Bangalore,Jeans,Clothing,Consumer,Finance,New,6,7044.0,9582.88,0.29,2750.2
2025-03-28,2025-03-31,North,Lucknow,Jacket,Clothing,Home Office,Finance,Returning,13,28665.0,24032.55,0.05,1960.5
2024-02-10,2024-02-18,East,Bhubaneswar,Smartphone,Electronics,Consumer,Finance,Returning,20,1372600.0,1155833.25,0.04,2849.25
2024-02-24,2024-02-26,East,Patna,T-Shirt,Clothing,Corporate,Sales,New,19,59242.0,60005.36,0.17,2540.62
2024-09-02,2024-09-11,South,Chennai,Coffee,Grocery,Home Office,Finance,Returning,14,5026.0,4919.41,0.06,1200.17
2024-09-18,2024-09-22,North,Delhi,Jacket,Clothing,Corporate,Marketing,New,15,20955.0,16242.72,0.01,945.57
2024-10-19,2024-10-28,South,Bangalore,Coffee,Grocery,Consumer,Sales,Returning,7,14347.2,11959.16,0.1,768.34
2024-03-21,2024-03-23,East,Patna,Coffee,Grocery,Corporate,Sales,VIP,8,6016.0,5937.81,0.08,643.73
2025-04-25,2025-04-28,North,Delhi,Smartphone,Electronics,Consumer,Finance,VIP,1,38545.0,30796.73,0.06,731.63
